Cycle	Pathway	k_number	Detail	Elos10_final_pure_reads	Elos12_final_pure_reads	Elos1_final_pure_reads	Elos2_final_pure_reads	Elos3_final_pure_reads	Elos7_final_pure_reads
		K02460	gspK; general secretion pathway protein K	90.35182807925429	51.02539171621662	39.24329489264307	89.09728977489826	33.540876837155245	62.01392767693686
		K02461	gspL; general secretion pathway protein L	51.07118201781844	26.247320292286805	22.371590496244576	42.27365037226122	20.8709131609149	47.14666599490445
		K02462	gspM; general secretion pathway protein M	30.110827420102382	20.870917040343226	15.985221378299695	26.46277459049726	19.93836289899952	35.20737676476873
		K02454	gspE; general secretion pathway protein E	102.19969007692085	64.35887365599652	42.77029411304323	119.74945667678553	43.017370552838685	73.96406454083778
		K02464	gspO; general secretion pathway protein O
	Type IV Secretion	K03149	virB1; type IV secretion system protein VirB1	49.85873375617158	87.15333682166006	49.364667202068794	44.816375874003015	47.49974692678735	55.84115800928977
		K03197	virB2; type IV secretion system protein VirB27	0.45938415382224185	0.13337857765193553	0.3123013194822465	0.0	1.9920088511084373	0.9680264067810037
		K03198	virB3; type IV secretion system protein VirB3	0.45831556666792617	0.0	0.0	0.0	1.4641613022162658	0.3509257905888796
		K03200	virB5; type IV secretion system protein VirB5	0.15259717327230193	0.11846988955394665	0.0	1.2459125885615348	0.13311227748589285	0.09198074601863944
		K03202	virB7; type IV secretion system protein VirB7
		K03204	virB9; type IV secretion system protein VirB9	0.23029370611718078	0.0	0.0	0.0	0.8828337358593105	0.6053129726559312
		K03201	virB6; type IV secretion system protein VirB6	0.4251308121633594	0.0	0.06529833989091402	1.6876343822611113	1.2304650236423036	1.7548896279229167
		K03203	virB8; type IV secretion system protein VirB8	0.0	0.13405962924435336	0.05766890422786128	0.0	0.1317579569433246	0.2530798575535719
		K03195	virB10; type IV secretion system protein VirB10	0.46196047353675607	0.0	0.0	0.0	0.9221649029033022	0.4333918998915905
		K03199	virB4; type IV secretion system protein VirB4	0.24865291171913395	0.0	0.0	0.0	1.3719870506359264	0.5875199305615939
		K03196	virB11; type IV secretion system protein VirB11	0.7371465506793474	0.6993903541229839	0.7629380108909563	3.30789611204281	1.2355135551697982	1.5489050498217036
		K03205	virD4; type IV secretion system protein VirD4	13.806169454845415	12.994649122023407	21.500075616122604	6.3496921079663515	32.28972825473165	38.479983261181964
	Type VI Secretion	K11904	vgrG; type VI secretion system secreted protein VgrG	55.737005343337195	61.223540979898196	77.03466743890216	48.89588560750486	87.63620950329768	86.72494600857166
		K11903	hcp; type VI secretion system secreted protein Hcp	21.858102478598923	23.548006771912405	24.939808536614706	17.357547165534104	17.136888280830412	26.63803638741854
		K11906	lip; type VI secretion system protein Lip	9.53192037720849	16.27856685161247	17.345331244058833	9.719024825988715	16.602541781215823	20.681016735514863
		K11891	icmF; type VI secretion system protein IcmF	29.007603403806797	32.25290492386862	34.400606899368476	19.007121645496756	25.897688400485542	39.31187216043165
		K11892	dotU; type VI secretion system protein DotU	23.067564551485745	28.011696112848007	31.293906252787735	21.627377869349694	20.81495245730779	37.800326574576715
		K11907	clpV; type VI secretion system protein ClpV	13.417411592833332	18.908082234292674	18.026060233875622	10.545830536368207	11.89987824297604	23.458834475353594
		K11912	ppkA; serine/threonine-protein kinase PpkA	278.91760105127736	287.12905729483873	84.8890584939238	245.8838327993966	183.25182533994098	195.4466380593844
		K11913	fha1; type VI secretion system protein Fha1	1.016287864110926	0.3823815175567035	4.965399688334712	0.0	2.3034109469515394	5.220863638514967
		K11915	pppA; serine/threonine protein phosphatase PppA	1.0734323919604756	0.41074855716315983	5.125595615601547	1.85123643744383	4.764743267664632	8.296340606854839
	Sec-SRP	K03072	secD; preprotein translocase subunit SecD	62.9279176803198	78.00769351224149	54.59992854810765	82.01766244154831	78.97826622960156	92.50630232192093
		K03074	secF; preprotein translocase subunit SecF	46.52261637094256	55.89714125276638	50.00322318999471	47.23341169346274	76.61471540509142	90.959249644295
		K12257	secDF; SecD/SecF fusion protein	41.386210683751564	15.912500242040931	8.158622209304989	37.680424498898006	45.008813986294854	37.17381006219083
		K03073	secE; preprotein translocase subunit SecE	137.57673456619324	142.9040023507666	84.72213681172296	146.916965789157	131.79100370547474	138.39289509282304
		K03075	secG; preprotein translocase subunit SecG	144.20641321918518	147.7914905208771	78.45300360212569	149.5827147146086	126.9943333367026	141.03604458410027
		K03076	secY; preprotein translocase subunit SecY	169.54238922003236	172.30081678060372	152.73959090670604	195.60981339225162	174.75582617429123	171.4743903901655
		K03210	yajC; preprotein translocase subunit YajC	145.51755794698633	143.1376471636682	80.30436949698021	134.05751485888518	132.21016814825202	139.65108632247293
		K03217	yidC; preprotein translocase subunit YidC	154.79194589236872	155.42781872432968	89.70338609710625	164.8282122437288	142.57532856450769	147.37436261121124
		K03070	secA; preprotein translocase subunit SecG	188.4265814441745	176.1153619340909	104.93488219325856	184.33321878351882	158.7021976605059	189.26923351162714
		K13301	secM; preprotein translocase subunit SecM
		K03110	ftsY; fused signal recognition particle receptor	133.57270336734038	144.2700291648169	123.9191199188084	151.87901515720202	143.3320048834892	149.93567398290676
		K03071	secB; preprotein translocase subunit SecB	42.28539896156574	25.829008477965747	45.9765218589314	34.515350255759365	68.63396592546513	80.85181037986897
		K03106	ffh; signal recognition particle subunit Ffh	143.87354100152578	152.10783834786932	137.03306429487566	158.92252461159993	145.4872451176152	163.11684448324075
	Twin arginine targeting	K03116	tatA; sec-independent protein translocase protein TatA	195.53350868610025	236.0989754217043	193.51158211979958	194.71285342965447	203.18621914111276	194.43146502807969
		K03117	tatB; sec-independent protein translocase protein TatB	52.219734622909314	31.033337289714883	33.132396549058456	38.54960601705189	47.42920157654527	70.05141803012273
		K03118	tatC; sec-independent protein translocase protein TatC	172.25011295053093	270.4559933762883	339.38694753879963	197.046502951084	296.0769889780086	282.0221560861412
		K03425	tatE; sec-independent protein translocase protein TatE
	"Type Vabc Secretion for Va, Vb and Vc"	K11028	"vacA; Type Va, vacuolating cytotoxin"
		K11017	"shlB; Type Vb, hemolysin activation/secretion protein"
		K11016	"shlA; Type Vb, hemolysin"
		K12341	"yadA; Type Vc, adhesin YadA"
		K12342	"yadBC; Type Vc, adhesin YadB/C"
Other	Bacterial chemotaxis	K03406	mcp; methyl-accepting chemotaxis protein	901.7593804812666	670.4924196351209	1854.4982318863683	1133.9304098356997	1193.7407582636781	1203.4005918038738
		K05874	"tsr; methyl-accepting chemotaxis protein I, serine sensor receptor"
		K05875	"tar; methyl-accepting chemotaxis protein II, aspartate sensor receptor"
		K05876	"trg; methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor"
		K05877	"tap; methyl-accepting chemotaxis protein IV, peptide sensor receptor"
		K03776	aer; aerotaxis receptor	1.4095191539909364	2.7532930629847763	10.163086063733017	5.246773058881068	4.449979953841295	4.866513526617366
		K10108	malE; maltose/maltodextrin transport system substrate-binding protein	0.6870429875041238	1.745879893103972	2.9976163828420574	11.145974762208828	0.3054663279205583	0.18385485227333945
		K10439	rbsB; ribose transport system substrate-binding protein	82.87565566951814	49.79630038894463	39.39298923504454	95.9582007523729	45.72238223770931	64.3211184659752
		K10540	mglB; methyl-galactoside transport system substrate-binding protein	0.6438222966571083	0.0	0.1993041922590722	0.0	3.453423519749099	0.40963493025841896
		K12368	dppA; dipeptide transport system substrate-binding protein	0.0	0.0	0.0	0.0	1.0487715251096301	1.4443724086253051
		K03407	"cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]"	95.77278827891342	62.86470160810973	104.72877261846027	100.94445030637438	89.30372896302293	111.69826853734061
		K03408	cheW; purine-binding chemotaxis protein CheW	208.81855892596423	128.50169679144457	176.00056249551855	235.53937720877232	112.23716056765028	148.62103477154508
		K03413	"cheY; two-component system, chemotaxis family, chemotaxis protein CheY"	145.3104979604763	106.97345467266226	169.93787959279763	162.9363354807	149.58530286710288	158.09683684010568
		K03410	cheC; chemotaxis protein CheC	21.99128356965912	55.28983624290239	237.17544240419676	93.00658545383992	161.08865795676843	118.65796264525345
		K03414	cheZ; chemotaxis protein CheZ	19.917665311803432	19.861187743589426	36.17470994369642	10.14687885628826	32.02430154205968	43.34353852175525
		K03409	cheX; chemotaxis protein CheX	89.62785296311543	37.880497649776814	42.24327232657013	77.59937424582975	23.458767179443864	34.89777783232729
		K03412	"cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]"	142.97686170779727	106.16042520789188	152.0012430113903	147.1752280707203	110.24291462930894	138.88414103946243
		K13924	"cheBR; two-component system, chemotaxis family, CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]"	118.24356300671218	134.98706710476824	96.03718618116687	76.75658976048427	97.88941498955353	123.59806748304129
		K03415	"cheV; two-component system, chemotaxis family, chemotaxis protein CheV"	20.11579308075769	11.976976061553994	28.752156058032163	26.317442039476553	10.232933140312554	17.929546916610942
		K03411	cheD; chemotaxis protein CheD [EC:3.5.1.44]	124.8598272313724	73.8446898280053	140.29445730493916	140.09560610207566	87.08640676461971	96.33554271356226
		K00575	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	220.97977751945302	197.15963831358428	225.7407145959102	188.1638947051578	186.03465681955214	245.3855675325206
		K02410	fliG; flagellar motor switch protein FliG	130.17089568466346	81.53882469799657	86.34663625208319	104.73444834949076	97.3724757551305	115.26415413269181
		K02416	fliM; flagellar motor switch protein FliM	80.86350898557798	61.22800779601043	74.8740723686831	77.98558743299157	68.98346331498583	86.99638962843768
		K02417	"fliNY, fliN; flagellar motor switch protein FliN/FliY"	98.35011510022508	65.98579561852694	62.57730166168624	84.5658948133598	75.0378482624754	103.75411365013758
		K02556	motA; chemotaxis protein MotA	124.37063388739882	94.76042116604725	136.1707936241784	111.53985340278044	101.43098555689332	137.10618167594046
		K02557	motB; chemotaxis protein MotB	146.98624169769374	101.61640762387152	110.47293954488201	114.8729582653907	180.69273387154857	185.28181475309646
	Flagellar assembly	K02402	flhC; flagellar transcriptional activator FlhC	3.2006029682455885	0.5584071599046986	1.9339730539547857	1.2756089151769574	1.8312782679046262	6.250711486224187
		K02403	flhD; flagellar transcriptional activator FlhD	0.10050574522644753	0.7250000998330117	0.7589677414585329	0.45156871041940483	2.1830261537724556	1.4025301249521849
		K02398	flgM; negative regulator of flagellin synthesis FlgM	76.27605262155708	39.337189801729465	39.03556869227826	68.09912746982813	29.330591505677123	43.103520060473805
		K02405	fliA; RNA polymerase sigma factor for flagellar operon FliA	70.39244688152807	51.16415253155437	38.89414265818634	66.25844072550856	39.13685333406641	49.275871068306984
		K02406	fliC; flagellin	164.06366968895549	94.68858263086958	133.67712183673353	140.95833387966078	130.8851822780298	168.1883018628557
		K02407	fliD; flagellar hook-associated protein 2	85.59401842938324	69.41578374957314	82.10220712307839	91.79510354438916	45.97407131279848	74.2371117067838
		K02397	flgL; flagellar hook-associated protein 3 FlgL	51.511486767573054	42.47267964357988	43.10145050871995	58.64759221865138	31.948269629223525	45.20358878059553
		K02396	flgK; flagellar hook-associated protein 1 FlgK	111.75389854729598	78.41026117841393	83.22628224891417	111.73266091403654	81.63315911498765	97.07111813268045
		K02414	fliK; flagellar hook-length control protein FliK	61.436290045972896	32.74852850175162	39.367112115152445	60.095563752892005	37.4646205706707	47.21319735873997
		K02389	flgD; flagellar basal-body rod modification protein FlgD	91.06718423489379	66.1364872445545	65.88682122598448	86.10790695050981	76.0864052417565	97.28850921590231
		K02390	flgE; flagellar hook protein FlgE	55.489318551510976	41.196173890464955	50.994309104282515	51.720231318022165	68.8668710662964	63.6662496000545
		K02391	flgF; flagellar basal-body rod protein FlgF	53.41025196298634	54.52088487836031	70.7472476571756	80.93202042613022	54.652917160809196	63.99802565377451
		K02392	flgG; flagellar basal-body rod protein FlgG	58.67195461738389	39.70954304138486	48.68795292499898	61.02248559502059	70.24185058426981	78.69318458048183
		K02393	flgH; flagellar L-ring protein precursor FlgH	87.95013307157151	66.15065146330046	66.2619042826717	85.14492892354119	83.76256892530012	96.78697648166391
		K02394	flgI; flagellar P-ring protein precursor FlgI	86.27436005799358	67.96615302728932	68.80667847462085	82.82588213014843	82.83021309554185	96.37244402150608
		K02387	flgB; flagellar basal-body rod protein FlgB	73.31552751907172	53.227151552980516	54.88989154661822	68.73002218689082	74.17358168019308	77.43353989034584
		K02388	flgC; flagellar basal-body rod protein FlgC	88.77076701918133	61.919148326795316	64.95232461374209	87.60966233850942	81.21607308492426	93.53285026137927
		K02408	fliE; flagellar hook-basal body complex protein FliE	79.06559792407987	59.093327405158874	58.5290119905841	74.92631322694918	76.51662326440758	79.61121668607967
		K02409	fliF; flagellar M-ring protein FliF	87.23073970583395	66.2796404290693	69.57839033652441	86.3684545965637	79.96489544941967	98.88946039495782
		K02410	fliG; flagellar motor switch protein FliG	130.17089568466346	81.53882469799657	86.34663625208319	104.73444834949076	97.3724757551305	115.26415413269181
		K02416	fliM; flagellar motor switch protein FliM	80.86350898557798	61.22800779601043	74.8740723686831	77.98558743299157	68.98346331498583	86.99638962843768
		K02417	"fliNY, fliN; flagellar motor switch protein FliN/FliY"	98.35011510022508	65.98579561852694	62.57730166168624	84.5658948133598	75.0378482624754	103.75411365013758
		K02400	flhA; flagellar biosynthesis protein FlhA	55.75286434776166	41.72183267076176	36.92108911631091	57.30216166299032	54.79986317453024	62.750000748287
		K02401	flhB; flagellar biosynthetic protein FlhB	53.31324767046278	43.029545476196496	49.60154080955407	50.26485380800833	64.83235463969028	73.74410817885007
		K02411	fliH; flagellar assembly protein FliH	61.42181581339498	49.43649835110581	39.08186936700721	57.52501152435873	33.92766273864418	49.976265239377554
		K02412	fliI; flagellum-specific ATP synthase [EC:7.4.2.8]	35.586490499154316	35.15064158491169	33.58512577986018	37.70275508503057	26.878685792304864	36.58680358234451
		K02418	"fliOZ, fliO; flagellar protein FliO/FliZ"	74.94253782678038	58.516664202365924	50.79335310216632	67.90392998232649	46.662662854008765	72.59815727555699
		K02419	fliP; flagellar biosynthetic protein FliP	67.70771973211754	50.229540192421	50.91774808776475	65.17320374534646	58.62882011403254	72.23334264312024
		K02420	fliQ; flagellar biosynthetic protein FliQ	76.50571981356184	58.960174925606424	56.999363842480456	75.86764735007357	70.1966909222175	74.69839385456639
		K02421	fliR; flagellar biosynthetic protein FliR	62.35893454373335	48.66645509818073	54.8569460879091	65.52133288903565	63.29046740653349	75.22305951833789
		K13820	fliR-flhB; flagellar biosynthetic protein FliR/FlhB
		K02556	motA; chemotaxis protein MotA	124.37063388739882	94.76042116604725	136.1707936241784	111.53985340278044	101.43098555689332	137.10618167594046
		K02557	motB; chemotaxis protein MotB	146.98624169769374	101.61640762387152	110.47293954488201	114.8729582653907	180.69273387154857	185.28181475309646
		K21217	motX; sodium-type polar flagellar protein MotX
		K21218	motY; sodium-type flagellar protein MotY	0.45459746889811603	1.4375565323114414	9.128364221783988	0.45278113383464924	0.6921136685618959	4.357646346392426
		K02399	flgN; flagella synthesis protein FlgN	19.517185195090306	27.464169234658623	22.719913122163153	24.659938524966407	10.013298552916543	18.756866104494758
		K02413	fliJ; flagellar FliJ protein	72.15217571380265	53.383252989632894	49.1983492082238	68.17874506233096	42.72886228478117	61.23910684987837
		K02422	fliS; flagellar protein FliS	74.44596391235184	59.05067758316892	60.69119220568853	77.96654004654994	40.13617428055323	66.45657578924124
		K02423	fliT; flagellar protein FliT	21.83820626407638	24.42643097602439	17.976381867241468	24.681708499387042	8.613150127434242	16.280197083210517
		K02386	flgA; flagella basal body P-ring formation protein FlgA	71.39974690299857	52.77298664612413	53.91990324410446	67.1864086851857	65.86399825615597	77.16416784663485
	Dissimilatory arsenic reduction (arsRBC or arsRDABC)	K00537	arsC; arsenate reductase	43.35049637372253	22.69464636931896	10.733090090782596	30.516909267564948	28.66957133828477	40.96148859324191
		K03741	arsC; arsenate reductase	155.7498244898611	163.0228785100345	158.89609179462036	192.77120829484159	156.9356384826876	163.38331158078947
		K18701	arsC; arsenate-mycothiol transferase
		K03325	arsB; arsenite transporter OR K03893 arsB; arsenical pump membrane protein	165.23922095359993	191.4828251343309	151.45840125674496	174.9675349124932	161.148768781246	165.64728364327587
		K03893	arsB; arsenical pump membrane protein	2.017135375751002	1.4336108447456528	3.4079078036704447	4.98673774219071	2.4052822230107624	1.7101581965712152
		K03892	arsR; ArsR family transcriptional regulator	178.07597106968606	278.9118968602213	201.97395956956126	242.9505486991378	198.39328991522555	207.5165906225027
		K01551	arsA; arsenite/tail-anchored protein-transporting ATPase	61.28183089617965	234.3257542023232	461.87931669349837	120.99187415979387	399.0766151859056	304.9625455506199
	Isoprene monooxygenase (IsoA)	IsoA	isoprene monooxygenase α-subunit
